Mean B,Mean G,Mean R,Area,Perimeter,Contrast,Label
109.8447265625,144.68280029296875,137.52703857421875,8715.0,1394.6803624629974,1278.13274898374,Good
121.780517578125,143.84393310546875,133.79693603515625,8206.5,854.222430229187,801.4455030487806,Good
107.7373046875,134.5244140625,124.523193359375,5570.5,978.8153574466705,888.7946519308944,Good
123.94384765625,140.76959228515625,127.0843505859375,8097.0,898.9503523111343,662.0651041666667,Good
126.62762451171875,143.18182373046875,129.44915771484375,9908.5,891.452879190445,629.6338287601626,Good
107.8328857421875,124.599365234375,117.232421875,3401.0,1006.5138422250748,1006.0059705284554,Good
106.924072265625,142.3572998046875,134.533935546875,7231.0,699.4701242446899,906.1502794715446,Good
112.05047607421875,139.54656982421875,132.06463623046875,6928.5,764.0802949666977,764.8356834349593,Good
116.17333984375,134.867431640625,126.12060546875,6896.0,873.0924888849258,792.2199568089432,Good
110.7176513671875,130.4798583984375,119.39776611328125,5591.5,1012.6143462657928,1181.913173272358,Good
105.445556640625,132.4654541015625,119.17425537109375,6296.0,653.9554067850113,970.8998983739838,Good
111.4227294921875,129.41802978515625,118.49053955078125,5125.5,765.7371501922607,1294.5670731707316,Good
117.2760009765625,137.406494140625,125.7254638671875,7991.5,1128.5899624824524,738.4477896341466,Good
111.2042236328125,125.35638427734375,119.158447265625,4346.5,888.104679942131,745.9094258130082,Good
110.5662841796875,133.97357177734375,121.8955078125,6451.5,735.3696187734604,684.7242123983741,Good
105.5994873046875,135.818603515625,124.71600341796875,6972.0,825.9797902107239,981.9867886178863,Good
117.822265625,145.04510498046875,137.04205322265625,8432.5,886.1635558605194,757.0740599593496,Good
109.541015625,140.66485595703125,131.52435302734375,7712.5,814.7077120542526,908.0087652439026,Good
112.20098876953125,141.510009765625,132.22369384765625,8047.0,646.2152909040451,677.733612804878,Good
111.532470703125,142.19024658203125,128.9442138671875,8738.0,574.1320304870605,683.4765625000001,Good
112.45550537109375,135.43548583984375,130.12310791015625,7078.5,860.9919819831848,1070.0648501016262,Good
89.0001220703125,130.30963134765625,124.9451904296875,5473.0,981.3422682285309,1268.9605564024391,Good
104.837158203125,139.13299560546875,128.449951171875,6877.5,845.8204101324081,1059.7025533536587,Good
117.2412109375,149.1324462890625,138.84149169921875,9403.0,1126.430581331253,1008.8095147357725,Good
117.349365234375,138.0218505859375,126.94244384765625,3976.0,925.4011428356171,1769.2900152439024,Good
114.024658203125,142.70733642578125,129.2623291015625,8417.5,840.6244515180588,1123.5443343495936,Good
117.6402587890625,136.60272216796875,125.06011962890625,5110.5,856.6488372087479,1167.9939024390242,Good
111.69329833984375,145.68450927734375,132.434814453125,8596.0,858.38181245327,1180.2381224593498,Good
123.489013671875,154.6397705078125,141.57861328125,8948.0,678.4995617866516,1264.3613440040651,Good
126.03057861328125,146.99859619140625,134.4541015625,10241.0,1082.8914768695831,691.0208968495936,Good
121.1273193359375,136.57403564453125,125.1419677734375,6666.5,775.8548994064331,1186.3024644308946,Good
122.8492431640625,142.83660888671875,129.9305419921875,8145.5,666.3746715784073,881.5978785569108,Good
110.55975341796875,124.75640869140625,113.043212890625,4200.0,856.6072065830231,1327.0263592479678,Good
102.0975341796875,127.06414794921875,113.58837890625,5376.0,807.9797909259796,958.4691310975612,Good
107.180908203125,127.13323974609375,116.7939453125,3365.0,672.5828212499619,1592.0684070121954,Good
104.92333984375,128.99603271484375,118.09674072265625,4898.0,981.6021544933319,894.3379065040651,Good
111.128173828125,142.1541748046875,128.2230224609375,5738.5,864.1046801805496,1201.0949568089432,Good
112.9539794921875,138.21759033203125,127.294677734375,6529.0,777.7787801027298,1348.5966717479675,Good
112.28558349609375,152.92315673828125,138.3104248046875,9624.0,650.0731551647186,1060.5511941056911,Good
121.38177490234375,148.5948486328125,139.14959716796875,7466.5,804.5655767917633,1536.7959857723577,Good
98.6041259765625,134.45941162109375,121.60968017578125,6668.0,767.8965299129486,1173.8219004065043,Good
123.183837890625,145.2822265625,138.2239990234375,7004.0,1133.827549815178,1263.4749110772361,Good
107.61907958984375,144.6961669921875,134.5791015625,8514.0,720.9848426580429,1043.3878938008131,Good
107.5916748046875,138.00372314453125,129.09552001953125,7189.0,978.1706956624985,1379.7015370934962,Good
125.79339599609375,152.9705810546875,141.67816162109375,11555.0,1372.0529450178146,1535.4413744918702,Good
112.69073486328125,131.8133544921875,124.9278564453125,4762.5,963.4427733421326,1542.1766387195123,Good
107.4705810546875,139.68707275390625,127.27392578125,7552.5,728.4823161363602,1371.0464939024391,Good
118.7427978515625,133.98297119140625,122.04083251953125,5628.0,674.2985513210297,1399.6815294715448,Good
125.494140625,145.067138671875,133.31298828125,9925.5,1155.1585030555725,1095.8830665650407,Good
122.87109375,144.20880126953125,132.0045166015625,8380.0,885.2934988737106,1190.4230182926833,Good
114.1065673828125,142.37225341796875,126.33355712890625,7905.5,837.7960253953934,850.9498221544716,Good
103.31317138671875,121.3748779296875,115.20989990234375,3028.0,762.406196475029,1433.2946519308944,Good
110.6212158203125,133.0760498046875,122.5809326171875,7474.0,763.2102388143539,1032.8803353658539,Good
112.0924072265625,154.29534912109375,145.03753662109375,11701.0,1136.714851975441,1061.8689024390246,Good
105.83660888671875,138.44915771484375,126.5618896484375,8588.0,835.6366448402405,939.3153582317075,Good
117.89410400390625,150.0489501953125,139.61688232421875,8390.5,653.1442234516144,1322.7123348577234,Good
91.85089111328125,138.50177001953125,126.52618408203125,7441.5,665.6295046806335,768.4645579268293,Good
94.25531005859375,150.82989501953125,133.7984619140625,7796.0,714.156415939331,759.8906885162603,Good
104.04608154296875,159.15185546875,143.714599609375,11287.5,802.9432126283646,725.0556402439025,Good
101.246337890625,151.30401611328125,137.05462646484375,8812.5,641.4873692989349,520.0327108739837,Good
99.39208984375,148.35174560546875,137.0738525390625,9340.5,708.6000666618347,953.5649771341464,Good
111.74530029296875,135.9427490234375,129.2911376953125,4684.0,775.4945092201233,1163.0709476626016,Good
100.4796142578125,127.4178466796875,119.15997314453125,6765.5,838.5655763149261,762.4919969512198,Good
108.008056640625,150.28509521484375,137.06011962890625,8951.5,547.0609625577927,568.7221163617886,Good
97.45550537109375,137.5894775390625,126.99578857421875,7494.0,903.234623670578,864.2021087398377,Good
114.10308837890625,151.6971435546875,137.5740966796875,8824.0,690.9848430156708,875.3495934959351,Good
114.09613037109375,143.65789794921875,127.29541015625,8561.0,770.239675283432,754.1326219512197,Good
97.7877197265625,150.50506591796875,135.80523681640625,9563.0,938.8082177639008,1259.7015370934964,Good
96.6883544921875,129.60467529296875,116.3636474609375,5018.0,945.9452995061874,924.0321392276426,Good
95.48681640625,138.1571044921875,124.7144775390625,6644.5,1043.3838980197906,1403.71087398374,Good
91.38665771484375,135.884033203125,119.61407470703125,6477.0,881.5777696371078,836.7950330284551,Good
115.61041259765625,143.77520751953125,135.40228271484375,7199.0,623.3279881477356,1371.9785950203252,Good
94.51751708984375,130.31689453125,118.9669189453125,6602.0,763.6955201625824,905.6018800813008,Good
101.87078857421875,125.42156982421875,121.1436767578125,3707.0,588.3818110227585,1245.8135797764228,Good
95.00958251953125,134.1492919921875,123.11798095703125,6571.5,838.2813056707382,1055.071836890244,Good
97.920654296875,132.9732666015625,125.22607421875,5121.5,935.4183886051178,870.9230182926829,Good
91.5880126953125,142.7916259765625,133.98651123046875,6950.0,955.1757478713989,927.7375508130083,Good
118.50103759765625,151.3231201171875,143.9019775390625,7737.0,773.8132692575455,1213.5478912601627,Good
94.02166748046875,142.692138671875,127.791748046875,7929.5,935.8204089403152,1218.1864837398373,Good
106.1934814453125,142.31976318359375,135.16778564453125,5332.0,918.6904680728912,1166.144880589431,Good
96.4342041015625,146.6815185546875,128.1031494140625,7435.0,1115.0336128473282,1065.3317454268297,Good
113.77679443359375,145.4896240234375,133.24761962890625,7168.5,1284.7219920158386,1175.9602388211383,Good
88.46954345703125,134.212646484375,120.16387939453125,7719.0,873.1757482290268,1377.1111534552851,Good
128.96575927734375,156.39349365234375,150.417236328125,8975.0,653.4457387924194,1442.9142530487804,Good
94.51568603515625,144.82147216796875,133.2528076171875,8171.0,710.5584365129471,1128.3459730691059,Good
102.47509765625,130.3787841796875,120.62005615234375,5350.0,1063.3422684669495,2079.4448678861795,Good
101.32135009765625,128.2486572265625,116.84722900390625,6725.0,805.6955193281174,1044.9195884146343,Good
98.2271728515625,120.53802490234375,112.93157958984375,3271.0,308.1909053325653,1121.5896214430895,Good
85.4244384765625,126.94940185546875,117.4630126953125,5092.0,689.0092284679413,1139.2723577235774,Good
110.9163818359375,128.5322265625,117.718017578125,4749.0,823.1513627767563,1275.3713795731705,Good
90.083740234375,129.352783203125,115.99517822265625,5993.0,850.4061962366104,1092.0172129065045,Good
111.668701171875,142.142578125,128.05419921875,8479.5,811.7960249185562,654.2143038617888,Good
100.4627685546875,137.01251220703125,119.84515380859375,5833.0,953.6610296964645,864.775342987805,Good
89.4072265625,115.37677001953125,109.98187255859375,3643.0,313.36247730255127,1660.3067835365855,Good
93.79974365234375,139.6478271484375,128.89715576171875,8474.5,595.8305146694183,1000.376651422764,Good
111.6029052734375,136.27825927734375,128.7294921875,5893.0,883.3178828954697,1506.1032774390246,Good
89.90130615234375,136.0692138671875,119.61993408203125,7238.0,719.8132697343826,1258.5872713414637,Good
107.15313720703125,125.54693603515625,117.53009033203125,5054.5,735.5117543935776,1227.1638719512198,Good
106.97796630859375,145.845703125,133.79974365234375,9041.5,1009.7371490001678,835.7500635162601,Good
116.62091064453125,148.6619873046875,143.606689453125,10557.5,1250.4377217292786,1287.5396976626018,Good
106.77374267578125,147.998046875,141.40625,11271.5,1068.5310866832733,1251.4647484756097,Good
103.31317138671875,121.3748779296875,115.20989990234375,3028.0,762.406196475029,1433.2946519308944,Good
110.6212158203125,133.0760498046875,122.5809326171875,7474.0,763.2102388143539,1032.8803353658539,Good
112.0924072265625,154.29534912109375,145.03753662109375,11701.0,1136.714851975441,1061.8689024390246,Good
105.83660888671875,138.44915771484375,126.5618896484375,8588.0,835.6366448402405,939.3153582317075,Good
117.89410400390625,150.0489501953125,139.61688232421875,8390.5,653.1442234516144,1322.7123348577234,Good
91.85089111328125,138.50177001953125,126.52618408203125,7441.5,665.6295046806335,768.4645579268293,Good
94.25531005859375,150.82989501953125,133.7984619140625,7796.0,714.156415939331,759.8906885162603,Good
104.04608154296875,159.15185546875,143.714599609375,11287.5,802.9432126283646,725.0556402439025,Good
101.246337890625,151.30401611328125,137.05462646484375,8812.5,641.4873692989349,520.0327108739837,Good
99.39208984375,148.35174560546875,137.0738525390625,9340.5,708.6000666618347,953.5649771341464,Good
111.74530029296875,135.9427490234375,129.2911376953125,4684.0,775.4945092201233,1163.0709476626016,Good
100.4796142578125,127.4178466796875,119.15997314453125,6765.5,838.5655763149261,762.4919969512198,Good
108.008056640625,150.28509521484375,137.06011962890625,8951.5,547.0609625577927,568.7221163617886,Good
97.45550537109375,137.5894775390625,126.99578857421875,7494.0,903.234623670578,864.2021087398377,Good
114.10308837890625,151.6971435546875,137.5740966796875,8824.0,690.9848430156708,875.3495934959351,Good
114.09613037109375,143.65789794921875,127.29541015625,8561.0,770.239675283432,754.1326219512197,Good
97.7877197265625,150.50506591796875,135.80523681640625,9563.0,938.8082177639008,1259.7015370934964,Good
96.6883544921875,129.60467529296875,116.3636474609375,5018.0,945.9452995061874,924.0321392276426,Good
95.48681640625,138.1571044921875,124.7144775390625,6644.5,1043.3838980197906,1403.71087398374,Good
91.38665771484375,135.884033203125,119.61407470703125,6477.0,881.5777696371078,836.7950330284551,Good
115.61041259765625,143.77520751953125,135.40228271484375,7199.0,623.3279881477356,1371.9785950203252,Good
94.51751708984375,130.31689453125,118.9669189453125,6602.0,763.6955201625824,905.6018800813008,Good
101.87078857421875,125.42156982421875,121.1436767578125,3707.0,588.3818110227585,1245.8135797764228,Good
95.00958251953125,134.1492919921875,123.11798095703125,6571.5,838.2813056707382,1055.071836890244,Good
97.920654296875,132.9732666015625,125.22607421875,5121.5,935.4183886051178,870.9230182926829,Good
91.5880126953125,142.7916259765625,133.98651123046875,6950.0,955.1757478713989,927.7375508130083,Good
118.50103759765625,151.3231201171875,143.9019775390625,7737.0,773.8132692575455,1213.5478912601627,Good
94.02166748046875,142.692138671875,127.791748046875,7929.5,935.8204089403152,1218.1864837398373,Good
106.1934814453125,142.31976318359375,135.16778564453125,5332.0,918.6904680728912,1166.144880589431,Good
96.4342041015625,146.6815185546875,128.1031494140625,7435.0,1115.0336128473282,1065.3317454268297,Good
113.77679443359375,145.4896240234375,133.24761962890625,7168.5,1284.7219920158386,1175.9602388211383,Good
88.46954345703125,134.212646484375,120.16387939453125,7719.0,873.1757482290268,1377.1111534552851,Good
128.96575927734375,156.39349365234375,150.417236328125,8975.0,653.4457387924194,1442.9142530487804,Good
94.51568603515625,144.82147216796875,133.2528076171875,8171.0,710.5584365129471,1128.3459730691059,Good
102.47509765625,130.3787841796875,120.62005615234375,5350.0,1063.3422684669495,2079.4448678861795,Good
101.32135009765625,128.2486572265625,116.84722900390625,6725.0,805.6955193281174,1044.9195884146343,Good
98.2271728515625,120.53802490234375,112.93157958984375,3271.0,308.1909053325653,1121.5896214430895,Good
85.4244384765625,126.94940185546875,117.4630126953125,5092.0,689.0092284679413,1139.2723577235774,Good
110.9163818359375,128.5322265625,117.718017578125,4749.0,823.1513627767563,1275.3713795731705,Good
90.083740234375,129.352783203125,115.99517822265625,5993.0,850.4061962366104,1092.0172129065045,Good
111.668701171875,142.142578125,128.05419921875,8479.5,811.7960249185562,654.2143038617888,Good
100.4627685546875,137.01251220703125,119.84515380859375,5833.0,953.6610296964645,864.775342987805,Good
89.4072265625,115.37677001953125,109.98187255859375,3643.0,313.36247730255127,1660.3067835365855,Good
93.79974365234375,139.6478271484375,128.89715576171875,8474.5,595.8305146694183,1000.376651422764,Good
111.6029052734375,136.27825927734375,128.7294921875,5893.0,883.3178828954697,1506.1032774390246,Good
89.90130615234375,136.0692138671875,119.61993408203125,7238.0,719.8132697343826,1258.5872713414637,Good
107.15313720703125,125.54693603515625,117.53009033203125,5054.5,735.5117543935776,1227.1638719512198,Good
106.97796630859375,145.845703125,133.79974365234375,9041.5,1009.7371490001678,835.7500635162601,Good
116.62091064453125,148.6619873046875,143.606689453125,10557.5,1250.4377217292786,1287.5396976626018,Good
106.77374267578125,147.998046875,141.40625,11271.5,1068.5310866832733,1251.4647484756097,Good
99.99365234375,120.01763916015625,113.2772216796875,5208.0,926.6315915584564,875.372268800813,Good
93.62506103515625,112.53125,105.93560791015625,3064.5,948.6143469810486,827.1907393292684,Good
103.1129150390625,116.49188232421875,111.8450927734375,4300.0,853.1757483482361,1270.685912093496,Good
98.27130126953125,123.17462158203125,117.70086669921875,5580.5,698.8254622220993,907.5139100609758,Good
105.3699951171875,119.0770263671875,113.617431640625,4933.0,1130.4204761981964,1840.5830157520327,Good
104.66619873046875,119.29583740234375,113.1568603515625,4418.0,688.4406869411469,499.30417936991876,Good
104.13140869140625,119.099365234375,113.84283447265625,4441.0,746.7249573469162,927.0136559959348,Good
113.0174560546875,132.59979248046875,125.89111328125,6897.5,720.5411919355392,858.9225736788618,Good
115.2569580078125,134.1959228515625,128.5338134765625,7641.5,805.536139011383,1163.7618775406504,Good
104.15948486328125,119.593505859375,112.98565673828125,5928.0,1032.5971015691757,1079.486915650407,Good
115.28076171875,135.54034423828125,129.4088134765625,6919.0,673.1858528852463,285.07907774390253,Good
102.91888427734375,124.60687255859375,117.60888671875,6287.0,591.1025930643082,576.791793699187,Good
115.69757080078125,134.21612548828125,129.35723876953125,6946.0,918.9747376441956,1313.6513592479673,Good
119.4315185546875,139.9583740234375,134.47747802734375,8402.0,752.582821726799,988.7056021341464,Good
122.290283203125,136.96478271484375,131.0213623046875,7735.0,969.9453006982803,1462.9998094512196,Good
115.3782958984375,137.9112548828125,131.63177490234375,8072.0,681.2691136598587,849.0121316056911,Good
127.8642578125,144.81329345703125,140.218017578125,8306.0,928.8914769887924,906.192200203252,Good
108.03082275390625,131.9722900390625,125.260986328125,7246.5,789.0508579015732,1194.8655995934962,Good
104.68902587890625,122.02752685546875,115.86212158203125,6091.0,1155.2489041090012,1290.1827362804881,Good
93.5755615234375,111.639892578125,105.52093505859375,4163.0,1240.302726149559,924.654662093496,Good
84.97467041015625,106.37884521484375,98.5235595703125,3330.0,1487.3809341192245,1865.9802464430895,Good
97.5262451171875,109.39434814453125,103.60028076171875,1838.5,341.8893897533417,1652.1714303861788,Good
85.1478271484375,115.1910400390625,106.4083251953125,3148.5,329.94826459884644,705.1431021341463,Good
87.17755126953125,105.87451171875,98.795166015625,1830.0,209.48022878170013,683.5388084349594,Good
89.7237548828125,104.3697509765625,99.00555419921875,1632.5,290.49242079257965,947.1883257113822,Good
87.3983154296875,111.01300048828125,105.11114501953125,2189.0,472.3574265241623,957.2192581300815,Good
94.7906494140625,113.94171142578125,108.14080810546875,3857.0,953.1412575244904,1421.6620299796748,Good
101.313720703125,118.1680908203125,112.334228515625,4944.0,1001.6265398263931,1432.314786585366,Good
88.95709228515625,112.63360595703125,105.63568115234375,3438.5,924.0701917409897,919.5932418699188,Good
93.85748291015625,113.8878173828125,107.47052001953125,2648.5,459.42849469184875,1539.067517784553,Good
89.834228515625,121.7801513671875,113.369873046875,3048.0,380.75944697856903,891.5130208333331,Good
96.967529296875,108.568115234375,102.9927978515625,3595.0,981.8275496959686,1311.0214049796753,Good
95.250732421875,108.54412841796875,102.9871826171875,2711.0,1266.4448606967926,1453.012068089431,Good
81.9560546875,101.10589599609375,94.56268310546875,3131.0,1351.7829538583755,1357.0577997967482,Good
104.42352294921875,122.09661865234375,116.07305908203125,5755.5,757.2518681287766,982.0761559959348,Good
80.08843994140625,111.06884765625,101.6507568359375,3240.0,419.2447279691696,1144.9589049796748,Good
92.71612548828125,112.985595703125,107.54931640625,2187.0,324.61731147766113,1771.7914126016262,Good
92.55987548828125,122.33575439453125,116.3424072265625,3148.0,282.04877030849457,751.4759908536587,Good
87.04107666015625,101.5203857421875,96.6761474609375,1645.5,346.57568192481995,1450.040586890244,Good
91.87127685546875,110.29608154296875,104.30108642578125,1637.0,224.79393696784973,781.7512068089432,Good
100.64996337890625,120.95416259765625,114.9552001953125,2795.0,597.1513627767563,1898.7834730691059,Good
96.95428466796875,111.64361572265625,105.8758544921875,1640.5,478.57568180561066,495.75584349593504,Good
84.70025634765625,106.61932373046875,99.4404296875,2492.5,400.80107736587524,1502.2425685975613,Good
85.295654296875,108.65716552734375,100.47625732421875,2215.0,441.38686311244965,797.8926575203253,Good
88.308349609375,109.763916015625,102.9833984375,2150.5,288.29141092300415,979.5363313008131,Good
89.678466796875,113.4720458984375,105.26544189453125,2384.5,254.35028553009033,800.2708333333333,Good
109.02166748046875,132.428466796875,123.61962890625,7522.5,712.5411914587021,1017.6230309959351,Good
112.3529052734375,132.79949951171875,124.322509765625,7910.5,764.1391705274582,954.6243013211383,Good
114.43853759765625,133.00311279296875,125.65948486328125,6849.5,843.0508577823639,1014.8013211382115,Good
107.7120361328125,130.4200439453125,121.665283203125,6714.0,737.4112482070923,1122.2127159552847,Good
113.58807373046875,134.60198974609375,125.2298583984375,8058.5,814.2813057899475,1034.8946900406506,Good
109.644775390625,121.2288818359375,112.5001220703125,4719.5,832.3645662069321,1323.8176448170734,Good
102.0802001953125,122.72406005859375,114.2806396484375,5268.0,826.4650715589523,978.1314151422766,Good
107.70135498046875,127.727294921875,120.76092529296875,5486.0,1133.2245186567307,1509.0985772357724,Good
105.2808837890625,119.09326171875,111.2554931640625,5745.5,867.962545633316,926.6772738821139,Good
113.60601806640625,125.57708740234375,118.8240966796875,5996.0,1107.2833936214447,1133.316882621951,Good
101.5858154296875,125.7606201171875,117.37640380859375,5994.5,925.6193995475769,919.5133384146341,Good
107.23260498046875,138.0848388671875,128.404296875,7723.0,775.6366443634033,1259.560149898374,Good
110.4132080078125,129.04559326171875,120.4696044921875,6400.5,800.2224303483963,625.6900406504067,Good
103.0855712890625,115.708740234375,107.08929443359375,2293.0,305.36247849464417,1437.9286077235772,Good
98.28076171875,124.074462890625,114.07275390625,4281.0,1230.9646331071854,1155.6587271341468,Good
104.38671875,125.20037841796875,119.9658203125,5249.5,883.5605236291885,1368.9446773373986,Good
112.4007568359375,124.8380126953125,117.689453125,6016.0,585.2447284460068,362.0642149390244,Good
96.04730224609375,110.37713623046875,102.76458740234375,4329.5,1443.1382927894592,1878.7955411585367,Good
81.39501953125,103.01220703125,95.2449951171875,2053.0,360.960457444191,1699.4857723577238,Good
87.64129638671875,103.99298095703125,96.0836181640625,1744.0,301.8477599620819,1270.0457317073174,Good
90.12322998046875,113.66650390625,108.30938720703125,3292.5,441.42849266529083,1536.6845147357728,Good
90.589111328125,110.3974609375,104.96270751953125,4494.5,702.6833273172379,785.3208206300814,Good
95.64093017578125,108.6048583984375,103.0772705078125,1711.5,257.52185904979706,751.0066692073174,Good
109.1591796875,123.8072509765625,117.26837158203125,6380.5,761.4528789520264,773.0221036585366,Good
91.6285400390625,105.50518798828125,100.60723876953125,2614.0,917.9453009366989,872.5692327235773,Good
112.41436767578125,127.884521484375,121.65911865234375,6825.0,776.5828214883804,835.7143038617887,Good
96.332275390625,118.69952392578125,111.4310302734375,4537.5,675.938159942627,1019.6478658536586,Good
100.73052978515625,121.78399658203125,113.9949951171875,6613.5,1046.61434674263,1363.3720782520331,Good
110.4652099609375,121.01763916015625,115.74029541015625,5432.5,967.9869298934937,1172.2785823170732,Good
85.74847412109375,98.585693359375,91.563232421875,1213.0,281.0193327665329,826.3805894308944,Good
113.173828125,127.03973388671875,121.51220703125,6495.5,765.4528788328171,742.4817073170731,Good
85.821533203125,102.361083984375,95.79364013671875,1443.0,221.62236380577087,473.63433689024396,Good
101.046142578125,121.96484375,111.87933349609375,5620.5,909.9036704301834,791.9617632113825,Good
103.9844970703125,116.50146484375,108.58966064453125,5801.0,808.1219257116318,501.28182164634137,Good
88.9268798828125,104.171142578125,98.21734619140625,3538.5,764.0802949666977,661.290650406504,Good
101.900146484375,120.94537353515625,114.35107421875,5995.5,895.2762534618378,1137.4764354674799,Good
96.05035400390625,112.53387451171875,103.5567626953125,4967.0,1068.940247297287,1781.2195121951218,Good
96.39178466796875,112.2740478515625,103.36907958984375,4612.0,908.489456653595,818.3821773373984,Good
93.69091796875,107.6484375,101.6468505859375,2559.5,853.9869295358658,1101.8068470528456,Good
110.28375244140625,127.600830078125,120.69366455078125,6628.0,615.3868631124496,749.0645960365854,Good
77.5355224609375,96.45550537109375,89.59002685546875,1723.0,288.0487699508667,1096.1345909552845,Good
107.56451416015625,113.41448974609375,94.1951904296875,3389.5,778.7077119350433,851.218368902439,Good
105.78533935546875,122.5125732421875,116.7841796875,5621.0,972.3717061281204,2017.52350101626,Good
88.27862548828125,111.81854248046875,102.8851318359375,2512.5,469.42849373817444,1741.9658917682927,Good
93.86328125,116.7740478515625,110.2603759765625,3373.0,958.253955245018,1617.5282012195123,Good
72.42181396484375,92.20745849609375,83.603759765625,2086.0,325.50461399555206,1108.4972052845528,Good
86.33026123046875,100.9739990234375,91.9010009765625,1681.5,208.55129659175873,1326.2185594512193,Good
